,Lens ID,027-396-266-532-738,043-454-317-567-459,078-881-949-441-033,045-388-908-940-286,061-018-838-320-648,116-085-787-369-516,116-509-832-503-46X,131-292-364-160-556,025-320-084-599-970,046-376-269-492-795,060-372-899-346-10X,062-055-064-561-85X,063-359-887-330-154,066-382-980-653-77X,097-421-372-053-520,179-132-294-510-213,007-409-477-173-741,036-149-448-029-082,059-611-580-408-33X,118-102-398-817-762
125,122-703-378-850-053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07472628897939569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,122-817-336-993-887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02306702265708792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,124-748-119-715-692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367450640276158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,127-482-211-718-005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028283133351528326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129-202-026-489-574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00277751724215564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,129-443-446-272-731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06519699639769597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,129-518-699-808-841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400327784376909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,135-471-224-323-287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02710669964033048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,138-044-330-708-116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022861485809443118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,139-017-681-927-137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08099233765377181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,145-930-999-684-144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02182004230766069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,146-114-322-954-991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017963178066868937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,148-753-200-673-175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05634310143756481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,149-853-331-952-574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05022375320421567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,152-347-604-820-830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137161773756132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,160-606-850-771-257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011079357671809982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,164-013-219-239-121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04040813427346711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,165-166-377-215-209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02132678145464549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,170-177-625-955-412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043701409760990635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,180-963-788-596-582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03248532723580887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,190-805-304-109-100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03621091620853091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,191-348-260-799-474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03348948248432184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,191-464-698-912-126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046837520487104246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,194-391-518-246-985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027820579116092904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,005-477-590-821-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057428667328249076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,006-260-890-457-159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05480333733784649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,006-687-633-497-865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018194155936753963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,006-920-773-223-354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04386951064901053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,016-199-714-006-263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03301567454669244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,016-780-208-466-573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026539067765681764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,030-902-854-635-052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021146923801023926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,032-920-635-083-229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018641154810984078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,033-709-183-964-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026250839159606444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,033-950-497-342-66X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279443341945037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,044-023-593-835-730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03446021087819653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,046-846-411-960-590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018924609995324054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,048-107-503-236-974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042471907805269375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,050-238-052-849-254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08207118916128887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,054-305-338-343-34X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720178867574144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,056-979-885-047-930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026099926451229136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,078-012-100-970-29X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043268722504528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,080-376-612-270-923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,085-964-441-290-42X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06421098491058125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,096-969-589-679-820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07461120901909077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,104-095-760-090-607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042732541256082605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,146-362-763-625-758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02411014362917357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,187-701-961-076-877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08766387945901459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,002-733-369-145-420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03355055791132572,0.013588034162288851,0.04935930876497713,0.010035176312100864,0.020897626448425147,0.0,0.017063216249106325,0.0,0.0,0.0,0.0
173,010-165-399-327-919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029796616102485296,0.022243678806058133,0.022564053095365903,0.0313871409084311,0.009081459600347513,0.02456570824128222,0.04149436330235831,0.0,0.0,0.0,0.0
174,013-353-791-759-027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03738795186503058,0.011647955056113237,0.06157042333095131,0.010755794002588533,0.004580717114740985,0.02927043415115886,0.02754550404056856,0.0,0.0,0.0,0.0
175,019-135-892-010-245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05269125125688096,0.03472448196316703,0.004546203882803485,0.019864070865913654,0.028778948519172946,0.01054059710026335,0.02751514469985923,0.0,0.0,0.0,0.0
176,019-513-098-708-289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022912390583534448,0.051521943218505485,0.043240606448817234,0.0,0.024335626039243108,0.009394936044493452,0.042767725030696584,0.0,0.0,0.0,0.0
177,026-982-172-464-821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027674658987652027,0.003635384443912299,0.022947001677474654,0.017319703073048344,0.08076284526206036,0.04850970792912427,0.005669040995661561,0.0,0.0,0.0,0.0
178,031-650-207-787-672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048562250142938274,0.027156943658489786,0.023813616340625128,0.00366391294229391,0.05690455405607351,0.01819582620690293,0.02858137386492638,0.0,0.0,0.0,0.0
179,032-050-236-233-836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08007232015727131,0.00921573414180557,0.040034353992272176,0.01136479577446572,0.017257569275561203,0.05728189832077964,0.02098236397413123,0.0,0.0,0.0,0.0
180,034-244-957-935-06X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02659625093361173,0.032771135071682035,0.03561669257605255,0.0018473095745498045,0.08993784370625968,0.020826399277337482,0.011390072919152582,0.0,0.0,0.0,0.0
181,037-377-525-775-574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761827303469341,0.0,0.0015129063759883271,0.001141196349641773,0.0,0.018952328593676494,0.01113756098865761,0.0,0.0,0.0,0.0
182,037-935-884-055-847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05832722890079845,0.00374587836532151,0.06653854136153278,0.010276142065370218,0.03529972106400961,0.05793001249711514,0.06533842771264528,0.0,0.0,0.0,0.0
183,042-553-754-884-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023942890587103263,0.01600402711518186,0.04879118355811982,0.0031991587399794745,0.05348087080814046,0.0399278403424778,0.027913401571006764,0.0,0.0,0.0,0.0
184,043-251-321-340-134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01950503893996566,0.015873594552138364,0.08693358513472987,0.03120221277116755,0.04241009273181085,0.025662257960565503,0.07015960673097027,0.0,0.0,0.0,0.0
185,046-947-454-102-783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018911294555012784,0.005893842491621113,0.09051776376679622,0.011655894955875637,0.021799818222014815,0.04642900961231788,0.023739660050188106,0.0,0.0,0.0,0.0
186,050-418-334-813-530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07453423012677614,0.022891111353200197,0.049103337506818806,0.038970751762822116,0.04991105569347286,0.061549183827119186,0.07780989307340978,0.0,0.0,0.0,0.0
187,053-639-636-683-581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022364518706132774,0.015518718108378666,0.05149255356586199,0.03707690369277479,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,054-076-780-075-898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037281375955431004,0.01058934380849332,0.048347620661380764,0.012158334559513005,0.026529033044791726,0.03763672214698179,0.020658253896132867,0.0,0.0,0.0,0.0
189,054-597-134-280-815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007152318238673514,0.05921030887849664,0.015862575636297678,0.0038242862197915774,0.016503651962839577,0.07493553438282637,0.02953970434067285,0.0,0.0,0.0,0.0
190,057-466-204-899-197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07773553100990357,0.057055433188685764,0.05657199253007373,0.008340457016971356,0.040998591049441965,0.03443735713093925,0.05800763451397855,0.0,0.0,0.0,0.0
191,062-086-201-884-316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03559900071381309,0.029386811795255603,0.0546070954997904,0.021452686647660466,0.025093884440965296,0.03340952165133551,0.06715422627142784,0.0,0.0,0.0,0.0
192,064-751-648-054-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06386377748522082,0.02562639507904863,0.1369683537882058,0.007576769585543951,0.043541512019493106,0.0788515929001271,0.03401116396689771,0.0,0.0,0.0,0.0
193,066-611-818-335-788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08032180680148164,0.03537116368885991,0.05988036168195879,0.026768446960637824,0.028040184471669234,0.039747238310047464,0.05595930995353129,0.0,0.0,0.0,0.0
194,071-000-824-702-757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02642205160478579,0.004363017569055174,0.01848890057601391,0.018607360996405222,0.017373202320413575,0.008083378220644234,0.05649886585995648,0.0,0.0,0.0,0.0
195,071-825-816-424-896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05587867301874065,0.0048660784275867735,0.02956957315056228,0.0008305120716715662,0.05968664774523203,0.02007584831240062,0.051809723474626715,0.0,0.0,0.0,0.0
196,072-262-854-270-373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026107493480556705,0.02928287418395762,0.058252878810983386,0.03259358044099126,0.031443602982958625,0.07471374940113179,0.009850299170846484,0.0,0.0,0.0,0.0
197,077-954-762-700-03X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028000743484089367,0.00812549476876332,0.05014979171014042,0.02010031436080473,0.07804639957812318,0.07064047888996207,0.026472406636056958,0.0,0.0,0.0,0.0
198,078-451-133-512-02X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07362867267107603,0.07494503195743912,0.03171674408217751,0.020928075377741467,0.015838485083545836,0.0021719209727363705,0.023170948925662824,0.0,0.0,0.0,0.0
199,078-470-148-980-604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02565120040379922,0.10691336197319509,0.07216789626148037,0.0008908506755351838,0.045216080822216335,0.09641589646974952,0.016120470800296226,0.0,0.0,0.0,0.0
200,081-472-552-790-009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06405952292968184,0.067422542447145,0.023223014686878256,0.04165085627333765,0.04591399434424259,0.040165261202615855,0.07463438480188117,0.0,0.0,0.0,0.0
201,082-495-474-227-605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030877573239084105,0.0027575210986456036,0.019934221448212955,0.005470843437961842,0.05403298904135171,0.010649817708772186,0.03529911369825255,0.0,0.0,0.0,0.0
202,087-931-774-679-603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370025579305433,0.00645714393291698,0.02861239576232054,0.01028968701283699,0.02573046975715334,0.018922177473306007,0.030917421575156763,0.0,0.0,0.0,0.0
203,092-107-960-468-848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02334836191523146,0.005709709563792681,0.014379096836869809,0.0009023019026260248,0.014093332840505051,0.013271445371526703,0.0008478478344669222,0.0,0.0,0.0,0.0
204,093-946-427-403-951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004616214878477141,0.0,0.0027116659188034346,0.0,0.0,0.01901546818518352,0.0,0.0,0.0,0.0
205,094-882-702-642-495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041638001417316994,0.06072338351087024,0.02722253825771717,0.013211703882584724,0.10409713606913246,0.03766604735942486,0.009599779132558044,0.0,0.0,0.0,0.0
206,094-974-208-048-309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04265527986801346,0.05264024951615125,0.022156980399805126,0.007117828606251413,0.049084230899447204,0.020593597189531996,0.011025461464847239,0.0,0.0,0.0,0.0
207,098-267-139-915-909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028601055934684767,0.005355965435992182,0.015861446676262773,0.003664314539588277,0.05617903734427811,0.03624091747557791,0.035192093187725676,0.0,0.0,0.0,0.0
208,100-811-848-186-952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026932153249265147,0.032357861087593864,0.018388312547948656,0.009881947466386078,0.038373563280731146,0.025592494706165442,0.020682368099710836,0.0,0.0,0.0,0.0
209,100-935-111-075-54X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11138701680878334,0.04692191751968354,0.10168726846832275,0.007567188419173109,0.04864130587931948,0.016606478018270664,0.10647887843515538,0.0,0.0,0.0,0.0
210,101-548-643-785-143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137806567911745,0.006396017392312809,0.025907487945909455,0.024685350878411463,0.04745623410647094,0.013686681662198743,0.003058829832604653,0.0,0.0,0.0,0.0
211,101-931-016-895-249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053949682590169114,0.05744622874973849,0.005599068503589543,0.009045875886040979,0.03285420728699015,0.011741942016534914,0.03578622898830841,0.0,0.0,0.0,0.0
212,103-743-287-428-874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753734932969649,0.011640263117230877,0.007243531659819104,0.0,0.01720245764104339,0.028561200709378762,0.04898568941392415,0.0,0.0,0.0,0.0
213,106-258-436-803-499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015266257553399717,0.04309217410686927,0.014049392206299562,0.0007508327939986222,0.0146248860688968,0.03066094361723557,0.05289745495085602,0.0,0.0,0.0,0.0
214,108-795-741-054-873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009421649510497572,0.005289466657422008,0.04901959783666805,0.004241306087413126,0.021352437371924434,0.02285145087475691,0.005553561778263751,0.0,0.0,0.0,0.0
215,109-321-719-727-13X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033342020113219684,0.03846302275598279,0.0570430499496245,0.010184545442442319,0.022140256807325065,0.011507117631388317,0.03159422297434282,0.0,0.0,0.0,0.0
216,112-419-075-777-708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027168800843905654,0.006615560018552798,0.025388815993960073,0.01685117086505702,0.01320830628220622,0.01622131137101226,0.014430238059654495,0.0,0.0,0.0,0.0
217,115-098-299-620-069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007143547832200184,0.05528207052121002,0.03531915103493494,0.007712789333407757,0.017200130893482386,0.04960129227957809,0.02361767357104281,0.0,0.0,0.0,0.0
218,115-384-194-385-151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01031431892110998,0.07093717281135607,0.09066895904499314,0.0,0.002027184656996199,0.01931478338821375,0.031073015653022902,0.0,0.0,0.0,0.0
219,117-110-543-208-845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502876579818905,0.023484729790935546,0.06479445992698445,0.025893630523532482,0.037361678792194375,0.013025039229253042,0.010399206325452702,0.0,0.0,0.0,0.0
220,125-672-379-353-323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0843586903357442,0.03343510156982004,0.02594660908705844,0.006862597945160771,0.050794821785342115,0.0,0.021234282168995092,0.0,0.0,0.0,0.0
221,129-190-637-644-62X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010480961326318106,0.0,0.001316813191596801,0.040573429511536044,0.012660151574479386,0.011493915040679498,0.029345795486818656,0.0,0.0,0.0,0.0
222,129-335-229-947-343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027331809059124808,0.050912205528772105,0.02524461502850009,0.026172791314859306,0.02805388227924166,0.022072080061675707,0.03361223074291272,0.0,0.0,0.0,0.0
223,132-396-141-682-245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05104670399889036,0.053342379388706375,0.017569572278938267,0.005155693896516292,0.033777018904867895,0.025185322450452793,0.08729003323949061,0.0,0.0,0.0,0.0
224,135-514-499-218-272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08001143656129335,0.05714442016152425,0.07915608552559172,0.013217150324457708,0.06471272848631925,0.05013290641365782,0.05466307566706732,0.0,0.0,0.0,0.0
225,138-254-519-618-953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10640602995918713,0.0031806136513576064,0.056258772878957745,0.01595639935789629,0.03887126446004893,0.02158698353128153,0.050707067751685396,0.0,0.0,0.0,0.0
226,139-415-373-727-671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06559885674963314,0.018379038917335225,0.01468602869904232,0.02280332112824458,0.03785564213572473,0.05706671465530999,0.042686685979283996,0.0,0.0,0.0,0.0
227,140-120-127-320-865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012836753682122571,0.022986866833237342,0.027518920853572743,0.0183462663864383,0.016899681586903567,0.031099334332616056,0.04532369141785122,0.0,0.0,0.0,0.0
228,145-162-485-543-214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05844619756033442,0.05090212353082958,0.014719055946229642,0.008616843213982282,0.05968827618941887,0.019453659240459692,0.032274716614803856,0.0,0.0,0.0,0.0
229,145-431-224-278-742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04426018208793041,0.0,0.04047038747347682,0.009789894992332957,0.05589681978973104,0.04199555282989565,0.009546400443746118,0.0,0.0,0.0,0.0
230,146-586-701-703-282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05990181094619294,0.00984593232070732,0.011275254160578283,0.0,0.07319020699708327,0.01271593780417499,0.05098443672847928,0.0,0.0,0.0,0.0
231,154-969-566-820-758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304214381512529,0.0390026231274454,0.06819770745450446,0.008071768866205808,0.11109362673834372,0.03743372466862496,0.059930029707134874,0.0,0.0,0.0,0.0
232,164-643-190-599-559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432149958278806,0.0,0.05949573385381932,0.027067360855907545,0.04382274534466056,0.024473253908174467,0.05434902430002925,0.0,0.0,0.0,0.0
233,174-044-959-189-259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04619746502029129,0.0,0.010733123210014068,0.014542832838537604,0.0021731691055805885,0.004058371395351287,0.03535524603753922,0.0,0.0,0.0,0.0
234,185-129-272-793-400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029479909782015472,0.011523645004718476,0.0463415249525886,0.0008611742160999083,0.010976337052222179,0.0,0.0,0.0,0.0,0.0,0.0
235,185-847-512-601-188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05526758700733278,0.007388612509654796,0.006218640200982622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,188-130-097-599-287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03242116246520696,0.03933836367118397,0.05431444450571274,0.037461519401977186,0.03388447657168906,0.023399647284571317,0.08170932548394276,0.0,0.0,0.0,0.0
237,001-281-947-751-975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011240292610561944,0.017877405767197065,0.0,0.0
238,012-629-049-920-451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012989856845382886,0.0,0.019294248262583632,0.0
239,013-636-309-273-433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03283038036824487,0.01975452169609329,0.010246232211903992,0.0
240,014-482-297-957-834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07945463345981171,0.043304103804738286,0.05787502674823187,0.0
241,014-498-810-516-367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060444498463419274,0.0014771985197965334,0.012041315344724971,0.0
242,026-048-467-239-979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026462423128179046,0.005288780817244031,0.06628357589373443,0.0
243,028-844-316-983-354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,031-740-156-435-499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05606410931731594,0.02807006610435388,0.04264060854196127,0.0
245,034-374-636-579-338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03010759000835233,0.015612886079835412,0.0781034424128188,0.0
246,038-455-032-007-224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04154553852392814,0.00551027656670508,0.07030236314863392,0.0
