Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
013-224-050-497-807,COCTA News,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,167,168,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-167,,10.5771/0943-7444-1984-3-167,,,0,,0
013-750-558-775-249,Letters to the Editor,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,185,185,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-185,,10.5771/0943-7444-1981-3-185,,,0,,0
013-882-933-100-636,COCTA NEWS,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,157,161,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-157,,10.5771/0943-7444-1981-3-157,,,0,,0
014-846-143-268-184,Systems theory and its relevance to documentary classification,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,D. J. Foskett,,44,1,129,134,Epistemology; Computer science; Systems theory,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-2 https://www.nomos-elibrary.de/index.php?doi=10.5771/0943-7444-2017-2-129,http://dx.doi.org/10.5771/0943-7444-1980-1-2,,,180591591,,0,,4
016-882-233-851-69X,Classification in Australian Libraries,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,John McKinlay,,7,3,131,134,Library science; Geography,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-131,http://dx.doi.org/10.5771/0943-7444-1980-3-131,,10.5771/0943-7444-1980-3-131,2890000889,,0,,0
016-927-427-836-62X,Topic relevance and retrieval effectiveness,,1983,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Florence E. DeHart,,10,1,9,14,Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-9,http://dx.doi.org/10.5771/0943-7444-1983-1-9,,10.5771/0943-7444-1983-1-9,2889761808,,0,,0
018-265-505-113-009,Canons in analytico-synthetic classification,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Prithvi N. Kaula,,7,3,118,125,Artificial intelligence; Natural language processing; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-118,http://dx.doi.org/10.5771/0943-7444-1980-3-118,,10.5771/0943-7444-1980-3-118,2891474103,,0,,1
020-576-320-601-807,A descriptor bank of social science terms,,1982,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,P.J. Whitelock,,9,3,145,151,Sociology; Social science,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-145,http://dx.doi.org/10.5771/0943-7444-1982-3-145,,10.5771/0943-7444-1982-3-145,2890711544,,0,,1
020-884-181-982-594,Classification Literature 8 (1981) No. 3,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,173,184,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-173,,10.5771/0943-7444-1981-3-173,,,0,,0
020-885-191-766-048,Universal Classification. Subject Analysis and Ordering Systems (B. Endres-Niggemeyer),,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,169,171,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3-169,,10.5771/0943-7444-1984-3-169,,,0,,0
021-639-269-462-03X,,,1980,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1,,10.5771/0943-7444-1980-1,,,0,,0
022-757-123-162-556,Reports and Communications,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,28,30,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-28,,10.5771/0943-7444-1984-1-28,,,0,,0
023-402-329-800-617,On the practice of indexing and its theoretical foundation,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Robert Fugmann,,7,1,13,20,Information retrieval; Computer science; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-13,http://dx.doi.org/10.5771/0943-7444-1980-1-13,,10.5771/0943-7444-1980-1-13,2890079190,,0,,4
023-459-336-427-459,"FORMANN, A. K., MAZANEL, J. A., OBERHAUSER, D.C.: Numerische Klassifikationsprobleme in ,groBen' Datensatzen der demoskopischen Marktforschung: Ein empirischer Methodenvergleich von Latent-Class- und Cluster'Analyse (Pr.oblems of numerical classification in large data sets for demoscopic marketing studies: An empirical comparison between latent class analysis and cluster analysis). (In German.) Wien: Wirtschaftsverlag Dr. Anton Orac 1979. 113 pp. Arbeitspapiere des Instituts flir Werbewissenschaft und Marktforschung Wien 12/1979.",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,41,42,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-41,,10.5771/0943-7444-1981-1-41,,,0,,0
023-580-145-520-460,The Ordering of Knowledge and the Knowledge of Ordering Between Renaissance and Enlightenment,,1981,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wilhelm Totok,,8,1,2,9,Philosophy; Enlightenment; The Renaissance; Classics,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-2,http://dx.doi.org/10.5771/0943-7444-1981-1-2,,10.5771/0943-7444-1981-1-2,2892076388,,0,,0
024-254-985-050-601,Classification Literature 9 (1982) No. 2,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,2,109,124,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-109,,10.5771/0943-7444-1982-2-109,,,0,,0
025-959-065-013-986,V.I. Gor’kova (Ed.): Essential Problems in Terminology of Informatics and Documentation. Frequency Term Lists. (I. Dahlberg),,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,43,44,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-43-1,,10.5771/0943-7444-1983-1-43-1,,,0,,0
026-773-163-333-941,COCTA News,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,39,40,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-39,,10.5771/0943-7444-1984-1-39,,,0,,0
027-234-127-520-890,"Micevic, A. T.: Methodische Grundlagen der Untersuchung wissenschaftlicher Informationsströme (Methodological foundations for the investigation of scientific and technical information flows) (O. Nacke)",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,93,94,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-93,,10.5771/0943-7444-1980-2-93,,,0,,0
028-813-571-864-940,"OESER, Erhard: Wissenschaft und Information (Science and Information). Vol. I: Wissenschaftstheorie und em pirische Wissenschaftsforschung. (Theory of science and empirical science research). 158 p., OM 21,- ISBN 3-486-48111-8 Vol. 2: Erkenntnis als InformationsprozeB (Recognition as an informational process). 144 p., OM 21,- ISBN 3486-49261-6 Vol. 3: Struktur und Oynamik erfahrungswissenschaft licher Systeme (Structure and dynamics of empirical systems). 160 p., OM 21 ,-, ISBN 3-486-49271-3 Munchen: R. Oldenbourg Verlag 1976. OESER, Erhard: Wissenschaftstheorie als Rekonstruk tion der Wissenschaftsgeschichte. (Theory of science as a reconstruction of history of",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,39,40,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-39,,10.5771/0943-7444-1981-1-39,,,0,,0
029-949-193-281-770,Dewey: The neglected introduction,,1981,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Raymond Moss,,8,3,139,144,Epistemology; Philosophy,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-139,http://dx.doi.org/10.5771/0943-7444-1981-3-139,,10.5771/0943-7444-1981-3-139,2889857900,,0,,0
031-636-729-502-856,"H. Kazmierczak (Ed.): Input and machine processing of pictorial data (in German) (H. Bley, in German)",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,167,168,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-167-1,,10.5771/0943-7444-1981-3-167-1,,,0,,0
031-680-608-534-876,"ALSHElMER, Rainer (Ed.) : BestandserschlieBung und Bibliotheksstruktur. Rolf KlUtll zum 10.2.1979. (Analy· sis of holdings and library structure), Festschrift for Rolf Kluth.) Wiesbaden: Harrassowitz 1979. X, 244 p., DM 54,-, ISBN 3-447·02008-3 = Beitrage zum Buch- u. Bibliothekswesen Bd. 17",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,40,41,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-40,,10.5771/0943-7444-1981-1-40,,,0,,0
032-772-295-877-142,In Memoriam,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,186,186,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-186,,10.5771/0943-7444-1981-3-186,,,0,,0
033-205-126-057-069,The relevance of INTERCONCEPT for classification and indexing,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Pal Vasarhelyi,,7,1,6,9,Information retrieval; Computer science; Search engine indexing,,,,,http://dx.doi.org/10.5771/0943-7444-1980-1-6,http://dx.doi.org/10.5771/0943-7444-1980-1-6,,10.5771/0943-7444-1980-1-6,2891486915,,0,,0
033-655-708-493-125,Titelei/Inhaltsverzeichnis,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-i,,10.5771/0943-7444-1983-1-i,,,0,,0
035-701-013-870-913,On how to find a fundamental classification of human knowledge (III). (In German),,1984,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Thomas T. Ballmer,,11,1,21,27,Sociology; German; Human knowledge; Linguistics,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-21,http://dx.doi.org/10.5771/0943-7444-1984-1-21,,10.5771/0943-7444-1984-1-21,2889813705,,0,,0
037-613-435-487-335,H. H. Wellisch: Indexing and Abstracting. An International Bibliography (S. Seetharama),,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,104,104,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-104,,10.5771/0943-7444-1981-2-104,,,0,,0
041-399-717-221-033,Observations on standards and guidelines concerning thesaurus construction,,1981,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Harold L. Somers,,8,2,69,74,Construction engineering; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-69,http://dx.doi.org/10.5771/0943-7444-1981-2-69,,10.5771/0943-7444-1981-2-69,2891811885,,0,,1
041-444-561-174-313,,,1981,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3,,10.5771/0943-7444-1981-3,,,0,,0
044-541-126-784-217,Titelei/Inhaltsverzeichnis,,1982,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,9,3,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-3-i,,10.5771/0943-7444-1982-3-i,,,0,,0
044-566-682-177-689,"J. Goetschalckx, L. Rolling: Lexicography in the Electronic Age. Proceedings, Luxemburg 7–9 July 1981 (F. W. Riggs)",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,104,105,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-104,,10.5771/0943-7444-1984-2-104,,,0,,0
044-661-593-065-963,Titelei/Inhaltsverzeichnis,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,I,III,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-i,,10.5771/0943-7444-1984-2-i,,,0,,0
044-865-241-322-238,H. R. Simon: Research and Publication Trends in Systematic Zoology 1958–1970 (V. V. Nalimov),,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,41,41,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-41,,10.5771/0943-7444-1984-1-41,,,0,,0
045-195-909-422-21X,N. Rescher: Cognitive systematization (F. Suppe),,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,162,164,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-162,,10.5771/0943-7444-1981-3-162,,,0,,0
046-125-572-346-903,Variations in the order-creating power of interactive retrieval systems,,1980,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Robert Fugmann; Walter Denk; Ingeborg Nickelsen,,7,2,73,78,Human–computer interaction; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-73,http://dx.doi.org/10.5771/0943-7444-1980-2-73,,10.5771/0943-7444-1980-2-73,2889702715,,0,,0
046-598-345-245-408,Topic relevance and BSO switching effectiveness,,1982,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Florence E. DeHart,,9,2,71,76,Information retrieval; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-71,http://dx.doi.org/10.5771/0943-7444-1982-2-71,,10.5771/0943-7444-1982-2-71,2891895124,,0,,1
046-975-270-097-877,"The Alphabet. Pattern, history and perspective of the earliest classification system",,1984,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Wolfgang Dahlberg,,11,1,13,20,Alphabet; Artificial intelligence; Natural language processing; History,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-13,http://dx.doi.org/10.5771/0943-7444-1984-1-13,,10.5771/0943-7444-1984-1-13,2890351136,,0,,0
047-293-817-492-01X,Communicative Grammar and machine-assisted text contents analysis,,1984,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alfred Hoppe,,11,1,9,12,Grammar; Computer science; Linguistics,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-9,http://dx.doi.org/10.5771/0943-7444-1984-1-9,,10.5771/0943-7444-1984-1-9,2890990948,,0,,0
047-647-596-083-129,Establishment of glossaries: Their basic functions,,1982,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fred W. Riggs,,9,2,77,86,,,,,,http://dx.doi.org/10.5771/0943-7444-1982-2-77,http://dx.doi.org/10.5771/0943-7444-1982-2-77,,10.5771/0943-7444-1982-2-77,2889873593,,0,,0
048-190-663-634-680,Classification Literature 8 (1981) No. 2,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,109,124,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-109,,10.5771/0943-7444-1981-2-109,,,0,,0
051-560-669-162-630,Titelei/Inhaltsverzeichnis,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,1,1,0,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-1-1,,10.5771/0943-7444-1984-1-1,,,0,,0
052-764-485-619-22X,Toward establishment of compatibility between indexing languages,,1981,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ingetraut Dahlberg,,8,2,86,91,Information retrieval; Computer science; Search engine indexing; Compatibility (mechanics),,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-86,http://dx.doi.org/10.5771/0943-7444-1981-2-86,,10.5771/0943-7444-1981-2-86,2890485034,,0,,3
053-027-949-852-983,Reports and Communications,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,28,32,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-28,,10.5771/0943-7444-1981-1-28,,,0,,0
054-450-325-564-822,Classification Literature 10 (1983) No. 1,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,45,62,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-45,,10.5771/0943-7444-1983-1-45,,,0,,0
055-211-522-920-740,INFOTERM NEWS,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,1,36,36,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-1-36,,10.5771/0943-7444-1981-1-36,,,0,,0
055-630-459-932-445,Infoterm News,,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,85,85,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-85,,10.5771/0943-7444-1980-2-85,,,0,,0
056-419-379-247-651,FID/CR News,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,2,96,97,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-2-96,,10.5771/0943-7444-1981-2-96,,,0,,0
057-879-514-081-425,,,1980,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3,,10.5771/0943-7444-1980-3,,,0,,0
058-990-915-542-298,"R.F. Ellen, D. Reason (Eds.): Classifications in their social context (R. Kesselman)",,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,164,167,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-164,,10.5771/0943-7444-1981-3-164,,,0,,0
060-089-575-109-964,COCTA News,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,100,102,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-100,,10.5771/0943-7444-1984-2-100,,,0,,0
060-191-122-030-621,Education in Classification,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,65,65,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-65,,10.5771/0943-7444-1984-2-65,,,0,,0
060-947-379-977-076,Conceptual compatibility of ordering systems,,1983,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ingetraut Dahlberg,,10,1,5,8,Systems engineering; Computer science; Compatibility (mechanics),,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-5,http://dx.doi.org/10.5771/0943-7444-1983-1-5,,10.5771/0943-7444-1983-1-5,2891456941,,0,,17
062-538-015-536-38X,"Coates, E. et al: BSO. Broad System of Ordering: Schedule and Index, together with Coates, E. et al: The BSO Manual (I. Travis)",,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,2,92,93,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-2-92,,10.5771/0943-7444-1980-2-92,,,0,,0
063-317-583-979-717,D. Schwarz: Naming and referring: the semantics and pragmatics of singular terms (Sechser),,1980,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,7,3,156,157,,,,,,,http://dx.doi.org/10.5771/0943-7444-1980-3-156,,10.5771/0943-7444-1980-3-156,,,0,,0
064-079-787-298-759,FID/CR NEWS 3,,1981,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,8,3,153,154,,,,,,,http://dx.doi.org/10.5771/0943-7444-1981-3-153,,10.5771/0943-7444-1981-3-153,,,0,,0
064-521-425-682-39X,,,1984,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-3,,10.5771/0943-7444-1984-3,,,0,,0
065-169-301-791-208,Reports and Communications,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,24,28,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-24,,10.5771/0943-7444-1983-1-24,,,0,,0
067-204-139-383-284,Classification Literature 11 (1984) No. 2,,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,110,126,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-110,,10.5771/0943-7444-1984-2-110,,,0,,0
069-025-026-953-649,"H. Lohse, R. Ludwig, M. Röhr: Statistical Procedures for Psychologists and Sociologists. (In German) (J. Krauth)",,1984,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,11,2,106,106,,,,,,,http://dx.doi.org/10.5771/0943-7444-1984-2-106,,10.5771/0943-7444-1984-2-106,,,0,,0
069-046-110-616-170,Infoterm News,,1983,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,10,1,37,38,,,,,,,http://dx.doi.org/10.5771/0943-7444-1983-1-37,,10.5771/0943-7444-1983-1-37,,,0,,0
